OFF_TEAM_ID,OFF_TEAM_ABBREVIATION,OFF_TEAM_CITY,OFF_TEAM_NICKNAME,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_TEAM_ID,DEF_TEAM_ABBREVIATION,DEF_TEAM_CITY,DEF_TEAM_NICKNAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,POSS,PLAYER_PTS,PLAYER_PTS_DIFF,TEAM_PTS,TEAM_PTS_DIFF,AST,TOV,BLK,HELP_BLK,HELP_BLK_REC,FGM,FGA,FGA_DIFF,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,SFL,DEF_FOULS,OFF_FOULS
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612759,SAS,San Antonio,Spurs,201967,Dante Cunningham,4,178,70,3.0985,204,6.3331,21,7,0,0,1,25,50,1.0607426757990868,0.5,6,17,0.353,14,7,0,3
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612757,POR,Portland,Trail Blazers,202329,Al-Farouq Aminu,3,175,60,-1.9416,180,-5.4165,18,9,3,1,2,20,41,0.8847200684931507,0.488,5,13,0.385,15,4,0,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612762,UTA,Utah,Jazz,203497,Rudy Gobert,4,163,48,4.378,149,-16.8626,5,6,1,3,1,22,44,1.506767806552262,0.5,0,2,0,4,3,0,1
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612759,SAS,San Antonio,Spurs,200746,LaMarcus Aldridge,4,138,25,-6.9539,135,-10.4476,1,6,0,3,0,10,16,0.6471770296411856,0.625,0,0,0,5,5,0,1
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612745,HOU,Houston,Rockets,200782,PJ Tucker,3,135,41,-5.857,145,-0.8662,9,3,0,0,1,15,33,0.9230830502283105,0.455,2,10,0.2,9,4,1,0
1610612747,LAL,Los Angeles,Lakers,1628366,Lonzo Ball,1610612758,SAC,Sacramento,Kings,1628368,De'Aaron Fox,3,133,21,0.6518,130,-10.5293,16,3,1,0,1,9,22,1.1071063070175438,0.409,3,12,0.25,0,1,1,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612742,DAL,Dallas,Mavericks,201599,DeAndre Jordan,3,131,26,-5.2225,136,-4.4569,1,6,0,4,1,13,22,0.9374136723868954,0.591,0,0,0,0,1,0,3
1610612747,LAL,Los Angeles,Lakers,1628366,Lonzo Ball,1610612759,SAS,San Antonio,Spurs,1627854,Bryn Forbes,4,123,10,-7.0076,133,-0.1436,9,2,0,0,0,4,15,0.8162159035087719,0.267,1,8,0.125,1,1,0,0
1610612747,LAL,Los Angeles,Lakers,1628398,Kyle Kuzma,1610612750,MIN,Minnesota,Timberwolves,201959,Taj Gibson,3,123,23,-7.3869,132,-0.9566,5,1,2,2,1,9,24,0.8900035290322581,0.375,3,14,0.214,2,1,1,0
1610612747,LAL,Los Angeles,Lakers,1628398,Kyle Kuzma,1610612758,SAC,Sacramento,Kings,202357,Nemanja Bjelica,4,122,37,4.2418,132,-0.0769,3,4,0,0,2,14,31,1.1590147483870967,0.452,5,16,0.313,4,2,2,0
1610612747,LAL,Los Angeles,Lakers,1628404,Josh Hart,1610612759,SAS,San Antonio,Spurs,201942,DeMar DeRozan,4,119,15,-1.5915,138,7.6927,2,0,1,0,0,5,12,0.8006348275862069,0.417,4,9,0.444,1,1,1,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612757,POR,Portland,Trail Blazers,203994,Jusuf Nurkic,3,119,37,6.0226,131,1.8104,2,3,0,5,0,16,21,0.9850384711388456,0.762,0,0,0,5,6,0,0
1610612747,LAL,Los Angeles,Lakers,1628398,Kyle Kuzma,1610612759,SAS,San Antonio,Spurs,200752,Rudy Gay,4,116,20,-8.8447,110,-13.4461,3,1,0,1,1,8,25,0.9830356064516129,0.32,1,9,0.111,3,3,1,0
1610612747,LAL,Los Angeles,Lakers,203484,Kentavious Caldwell-Pope,1610612744,GSW,Golden State,Warriors,201939,Stephen Curry,4,116,20,-3.8844,111,-12.584,2,2,0,0,1,8,17,0.835747248348745,0.471,2,8,0.25,2,1,0,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612750,MIN,Minnesota,Timberwolves,1626157,Karl-Anthony Towns,4,112,22,-5.427,114,-6.4879,0,3,0,6,0,10,13,0.6478970951638066,0.769,0,0,0,2,0,0,3
1610612747,LAL,Los Angeles,Lakers,1628366,Lonzo Ball,1610612742,DAL,Dallas,Mavericks,1628372,Dennis Smith Jr.,3,106,14,-1.9301,106,-8.2736,10,2,0,0,0,5,10,0.6314092719298245,0.5,3,7,0.429,1,2,1,0
1610612747,LAL,Los Angeles,Lakers,1627742,Brandon Ingram,1610612750,MIN,Minnesota,Timberwolves,203952,Andrew Wiggins,3,104,29,2.7246,110,-2.5044,5,4,1,0,0,10,27,1.3384278129298488,0.37,2,5,0.4,8,3,1,1
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612756,PHX,Phoenix,Suns,2772,Trevor Ariza,2,99,28,-7.9445,117,9.9082,15,5,0,0,0,10,19,0.7247352191780821,0.526,2,7,0.286,6,2,1,0
1610612747,LAL,Los Angeles,Lakers,200765,Rajon Rondo,1610612746,LAC,LA,Clippers,1628983,Shai Gilgeous-Alexander,3,96,23,9.3528,110,6.3097,13,7,0,0,0,10,23,1.609975576388889,0.435,3,6,0.5,0,1,0,0
1610612747,LAL,Los Angeles,Lakers,1627742,Brandon Ingram,1610612757,POR,Portland,Trail Blazers,203468,CJ McCollum,3,96,22,-2.2434,107,3.1847,3,2,0,0,1,8,19,1.020342734525447,0.421,1,2,0.5,5,1,1,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612745,HOU,Houston,Rockets,203991,Clint Capela,3,96,20,-4.2365,96,-8.2736,1,3,0,2,0,7,9,0.5233034321372855,0.778,0,0,0,4,2,1,1
1610612747,LAL,Los Angeles,Lakers,1628366,Lonzo Ball,1610612757,POR,Portland,Trail Blazers,203081,Damian Lillard,3,95,8,-6.7166,95,-8.2736,2,3,1,0,3,3,14,0.9863314385964912,0.214,2,6,0.333,0,1,1,2
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612740,NOP,New Orleans,Pelicans,203944,Julius Randle,3,95,39,4.8253,103,0.1474,11,0,0,1,1,15,25,0.9937481232876713,0.6,5,11,0.455,4,2,3,0
1610612747,LAL,Los Angeles,Lakers,203484,Kentavious Caldwell-Pope,1610612757,POR,Portland,Trail Blazers,203468,CJ McCollum,4,90,21,2.2076,92,-6.0514,2,1,0,0,2,7,20,1.2672818678996036,0.35,3,5,0.6,4,2,1,0
1610612747,LAL,Los Angeles,Lakers,1628366,Lonzo Ball,1610612759,SAS,San Antonio,Spurs,201988,Patty Mills,4,90,26,13.7512,108,11.7264,9,2,0,1,2,10,19,1.4129622192982456,0.526,6,8,0.75,0,1,0,0
1610612747,LAL,Los Angeles,Lakers,201580,JaVale McGee,1610612758,SAC,Sacramento,Kings,1626161,Willie Cauley-Stein,3,88,16,-6.888,102,7.6354,1,2,0,1,0,8,13,0.824597825273011,0.615,0,0,0,0,0,1,0
1610612747,LAL,Los Angeles,Lakers,2544,LeBron James,1610612743,DEN,Denver,Nuggets,200794,Paul Millsap,3,85,26,-5.6391,86,-7.0972,9,3,0,0,0,12,25,1.110661,0.48,1,9,0.111,1,3,0,0
