OFF_TEAM_ID,OFF_TEAM_ABBREVIATION,OFF_TEAM_CITY,OFF_TEAM_NICKNAME,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_TEAM_ID,DEF_TEAM_ABBREVIATION,DEF_TEAM_CITY,DEF_TEAM_NICKNAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,POSS,PLAYER_PTS,PLAYER_PTS_DIFF,TEAM_PTS,TEAM_PTS_DIFF,AST,TOV,BLK,HELP_BLK,HELP_BLK_REC,FGM,FGA,FGA_DIFF,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,SFL,DEF_FOULS,OFF_FOULS
1610612754,IND,Indiana,Pacers,201152,Thaddeus Young,1610612749,MIL,Milwaukee,Bucks,203507,Giannis Antetokounmpo,4,193,22,-9.0206,201,-6.1071,4,9,1,2,1,9,20,0.6167040784780023,0.45,2,7,0.286,2,1,1,1
1610612754,IND,Indiana,Pacers,1626167,Myles Turner,1610612765,DET,Detroit,Pistons,203083,Andre Drummond,4,159,30,-4.1066,160,-9.6232,2,1,1,3,0,11,23,0.793281795134443,0.478,0,4,0,8,3,1,0
1610612754,IND,Indiana,Pacers,1626167,Myles Turner,1610612753,ORL,Orlando,Magic,202696,Nikola Vucevic,4,156,56,12.9229,189,10.9017,4,5,0,1,0,21,39,1.3709987195902689,0.538,2,10,0.2,12,3,0,2
1610612754,IND,Indiana,Pacers,202711,Bojan Bogdanovic,1610612749,MIL,Milwaukee,Bucks,203114,Khris Middleton,4,152,33,-5.4979,166,-1.0416,2,4,0,0,2,11,22,0.7209231238095238,0.5,5,10,0.5,6,0,1,0
1610612754,IND,Indiana,Pacers,1626167,Myles Turner,1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,4,147,41,4.9166,152,-6.8508,7,5,2,3,3,16,43,1.6041617298335467,0.372,6,16,0.375,3,5,0,1
1610612754,IND,Indiana,Pacers,203506,Victor Oladipo,1610612752,NYK,New York,Knicks,203501,Tim Hardaway Jr.,3,130,44,5.0576,138,-4.0983,7,4,1,0,1,16,27,0.8134603333333333,0.593,9,17,0.529,3,1,1,0
1610612754,IND,Indiana,Pacers,201152,Thaddeus Young,1610612752,NYK,New York,Knicks,203943,Noah Vonleh,4,125,8,-14.0195,137,-0.6521,2,0,0,3,0,3,6,0.2856599286563615,0.5,1,2,0.5,1,0,0,0
1610612754,IND,Indiana,Pacers,201152,Thaddeus Young,1610612753,ORL,Orlando,Magic,1628371,Jonathan Isaac,4,121,21,-3.0642,143,7.9297,7,1,1,1,0,9,11,0.5410220511296077,0.818,1,2,0.5,2,2,0,1
1610612754,IND,Indiana,Pacers,202711,Bojan Bogdanovic,1610612765,DET,Detroit,Pistons,201961,Wayne Ellington,3,118,21,-9.4118,116,-11.9471,5,5,1,0,1,7,22,0.9286487619047619,0.318,1,6,0.167,6,2,1,0
1610612754,IND,Indiana,Pacers,201954,Darren Collison,1610612753,ORL,Orlando,Magic,201571,D.J. Augustin,4,114,32,8.6257,139,11.6777,18,2,0,0,0,13,19,1.1033390516717325,0.684,2,3,0.667,4,4,0,0
1610612754,IND,Indiana,Pacers,201152,Thaddeus Young,1610612755,PHI,Philadelphia,76ers,203954,Joel Embiid,4,112,38,13.509,127,3.1407,6,6,2,0,0,16,30,1.5940835731272296,0.533,3,6,0.5,3,3,2,2
