OFF_TEAM_ID,OFF_TEAM_ABBREVIATION,OFF_TEAM_CITY,OFF_TEAM_NICKNAME,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_TEAM_ID,DEF_TEAM_ABBREVIATION,DEF_TEAM_CITY,DEF_TEAM_NICKNAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,POSS,PLAYER_PTS,PLAYER_PTS_DIFF,TEAM_PTS,TEAM_PTS_DIFF,AST,TOV,BLK,HELP_BLK,HELP_BLK_REC,FGM,FGA,FGA_DIFF,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,SFL,DEF_FOULS,OFF_FOULS
1610612749,MIL,Milwaukee,Bucks,203507,Giannis Antetokounmpo,1610612754,IND,Indiana,Pacers,201152,Thaddeus Young,4,197,73,-2.0251,200,-12.9077,12,10,2,0,5,30,50,1.0355650993589745,0.6,1,8,0.125,12,4,1,2
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612765,DET,Detroit,Pistons,203083,Andre Drummond,4,195,36,-1.5983,214,-4.687,3,2,0,1,0,12,25,0.8203155172413793,0.48,8,19,0.421,4,4,0,0
1610612749,MIL,Milwaukee,Bucks,203507,Giannis Antetokounmpo,1610612752,NYK,New York,Knicks,203943,Noah Vonleh,4,181,66,-2.6169,207,-0.0659,17,7,3,2,0,25,48,1.0820214391025642,0.521,2,8,0.25,14,8,0,3
1610612749,MIL,Milwaukee,Bucks,202339,Eric Bledsoe,1610612766,CHA,Charlotte,Hornets,202689,Kemba Walker,4,170,41,-1.2408,200,3.2165,9,5,1,1,0,15,33,0.9759826920700309,0.455,7,18,0.389,4,4,0,1
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612761,TOR,Toronto,Raptors,201586,Serge Ibaka,4,164,34,0.6719,185,-1.6257,2,1,1,4,0,13,28,1.0924167432950191,0.464,6,15,0.4,2,2,1,0
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612754,IND,Indiana,Pacers,1626167,Myles Turner,4,154,28,-1.878,157,-12.4825,2,4,0,7,0,10,27,1.1218049042145595,0.37,8,21,0.381,0,2,0,0
1610612749,MIL,Milwaukee,Bucks,203114,Khris Middleton,1610612754,IND,Indiana,Pacers,202711,Bojan Bogdanovic,4,144,32,-4.6559,157,-5.4028,7,3,0,0,0,10,30,0.9324172073170731,0.333,4,15,0.267,8,3,0,0
1610612749,MIL,Milwaukee,Bucks,203114,Khris Middleton,1610612766,CHA,Charlotte,Hornets,201587,Nicolas Batum,4,138,27,-7.3129,168,7.3086,3,5,0,0,0,9,22,0.7135017073170732,0.409,6,16,0.375,3,1,0,1
1610612749,MIL,Milwaukee,Bucks,203507,Giannis Antetokounmpo,1610612765,DET,Detroit,Pistons,201933,Blake Griffin,4,135,43,-7.2291,153,-1.0972,14,8,1,0,1,17,32,0.9671413493589743,0.531,1,8,0.125,8,5,0,3
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612752,NYK,New York,Knicks,202683,Enes Kanter,4,131,44,13.5279,161,8.4702,1,3,0,0,1,15,25,1.2210771264367817,0.6,7,14,0.5,7,2,0,1
1610612749,MIL,Milwaukee,Bucks,202339,Eric Bledsoe,1610612752,NYK,New York,Knicks,1626144,Emmanuel Mudiay,3,128,27,-4.2647,158,9.007,10,4,0,0,1,11,20,0.7855947476828012,0.55,2,6,0.333,3,1,0,0
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612741,CHI,Chicago,Bulls,201577,Robin Lopez,4,125,22,-2.4598,136,-5.6305,3,1,1,1,0,8,29,1.4844444444444445,0.276,2,18,0.111,4,2,0,0
1610612749,MIL,Milwaukee,Bucks,203507,Giannis Antetokounmpo,1610612766,CHA,Charlotte,Hornets,101107,Marvin Williams,4,124,39,-7.6293,159,13.7953,16,3,2,2,1,13,29,0.9542195833333333,0.448,2,9,0.222,11,4,1,0
1610612749,MIL,Milwaukee,Bucks,202339,Eric Bledsoe,1610612748,MIA,Miami,Heat,1626196,Josh Richardson,4,115,28,-1.0106,125,-5.7349,5,5,0,0,1,9,22,0.9618394727085479,0.409,3,8,0.375,7,1,3,0
1610612749,MIL,Milwaukee,Bucks,203114,Khris Middleton,1610612761,TOR,Toronto,Raptors,202695,Kawhi Leonard,3,107,23,-5.3828,118,-4.1502,6,2,1,0,0,9,16,0.6692468780487805,0.563,3,8,0.375,2,0,0,0
1610612749,MIL,Milwaukee,Bucks,201572,Brook Lopez,1610612743,DEN,Denver,Nuggets,203999,Nikola Jokic,2,102,30,9.3519,121,4.1969,1,1,0,1,1,11,21,1.3173292720306513,0.524,8,14,0.571,0,0,0,0
