OFF_TEAM_ID,OFF_TEAM_ABBREVIATION,OFF_TEAM_CITY,OFF_TEAM_NICKNAME,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_TEAM_ID,DEF_TEAM_ABBREVIATION,DEF_TEAM_CITY,DEF_TEAM_NICKNAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,POSS,PLAYER_PTS,PLAYER_PTS_DIFF,TEAM_PTS,TEAM_PTS_DIFF,AST,TOV,BLK,HELP_BLK,HELP_BLK_REC,FGM,FGA,FGA_DIFF,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,SFL,DEF_FOULS,OFF_FOULS
1610612766,CHA,Charlotte,Hornets,202689,Kemba Walker,1610612754,IND,Indiana,Pacers,201954,Darren Collison,4,182,48,-4.9045,217,8.9592,18,7,2,0,2,12,31,0.6962527361827561,0.387,7,16,0.438,17,3,0,0
1610612766,CHA,Charlotte,Hornets,2730,Dwight Howard,1610612764,WAS,Washington,Wizards,101162,Marcin Gortat,4,181,63,8.4772,211,6.303,2,5,1,1,0,26,40,1.2214497104972375,0.65,0,0,0,11,7,1,2
1610612766,CHA,Charlotte,Hornets,202689,Kemba Walker,1610612737,ATL,Atlanta,Hawks,203471,Dennis Schroder,4,174,54,-0.2437,229,21.3376,20,8,0,0,2,15,31,0.7282634635224761,0.484,14,20,0.7,10,3,2,0
1610612766,CHA,Charlotte,Hornets,203077,Michael Kidd-Gilchrist,1610612755,PHI,Philadelphia,76ers,1627732,Ben Simmons,4,167,24,-3.357,160,-14.4632,1,2,2,0,1,11,26,1.0531999712746858,0.423,0,0,0,2,0,0,1
1610612766,CHA,Charlotte,Hornets,101107,Marvin Williams,1610612741,CHI,Chicago,Bulls,1628374,Lauri Markkanen,4,157,32,2.387,183,6.289,4,3,0,1,0,11,18,0.8328852753108348,0.611,7,9,0.778,3,2,1,0
1610612766,CHA,Charlotte,Hornets,202689,Kemba Walker,1610612741,CHI,Chicago,Bulls,1627739,Kris Dunn,3,152,58,6.8797,175,4.86,10,4,2,0,1,17,40,1.0757051429624171,0.425,10,21,0.476,14,3,2,0
1610612766,CHA,Charlotte,Hornets,2730,Dwight Howard,1610612761,TOR,Toronto,Raptors,202685,Jonas Valanciunas,4,149,40,0.5162,147,-11.6138,5,2,1,3,2,14,27,1.0015496309392264,0.519,0,0,0,12,9,1,3
1610612766,CHA,Charlotte,Hornets,2730,Dwight Howard,1610612752,NYK,New York,Knicks,202683,Enes Kanter,4,146,45,4.4925,166,3.4271,2,9,0,0,0,18,32,1.2114125480662983,0.563,0,0,0,9,6,1,1
1610612766,CHA,Charlotte,Hornets,2730,Dwight Howard,1610612765,DET,Detroit,Pistons,203083,Andre Drummond,3,140,29,-5.6152,161,4.7285,0,9,1,2,1,14,21,0.829060773480663,0.667,0,0,0,1,2,1,1
1610612766,CHA,Charlotte,Hornets,2730,Dwight Howard,1610612738,BOS,Boston,Celtics,203382,Aron Baynes,3,138,26,-7.4889,128,-17.5179,5,9,3,3,0,11,28,1.1214318187845305,0.393,0,0,0,4,5,2,1
